"P1";"P2";"P3";"P4";"P5";"time"
0,656511630003919;0,192700908832707;0,662484843039892;0,310720725765678;0,176892946389;2017-03-09 14:20:00
0,673034083197109;0,192938395051223;0,645616100509927;0,308190837783014;0,170501268606413;2017-03-09 14:40:00
0,673224355846155;0,183067002434456;0,668741050714139;0,304063183241266;0,163211419903406;2017-03-09 15:00:00
0,674754672806255;0,186141608251239;0,651773980963324;0,316311003774051;0,15826992137357;2017-03-09 15:20:00
0,677924507713823;0,176024076488105;0,672098718043858;0,315467629914446;0,15879657428883;2017-03-09 15:40:00
0,680198472492668;0,192309060469277;0,648892019238982;0,32764156497715;0,159790588718382;2017-03-09 16:00:00
0,678427212693742;0,186115036875625;0,646061296305883;0,333879755980538;0,15621014580136;2017-03-09 16:20:00
0,669861183760957;0,187141159624349;0,643350090433497;0,337885746477152;0,154951097044246;2017-03-09 16:40:00
0,668368033785923;0,189728949701565;0,607475661763188;0,336347555148336;0,152312859575202;2017-03-09 17:00:00
0,667610943515439;0,18915536867241;0,598261018307452;0,337143851793663;0,144417553639001;2017-03-09 17:20:00
0,662589563730235;0,196608562136942;0,556641528057941;0,359304837630735;0,140642254779436;2017-03-09 17:40:00
0,651924854268443;0,198591705715758;0,53050523753436;0,370272085918744;0,138412047723841;2017-03-09 18:00:00
0,661901232094848;0,198476214829125;0,477080483093223;0,392248496360164;0,139863389556095;2017-03-09 18:20:00
0,664419660339485;0,216490163137916;0,438746256009975;0,425775243382496;0,13352046527497;2017-03-09 18:40:00
0,664560829118895;0,2349009059179;0,392153542868059;0,463620011621272;0,136151685826489;2017-03-09 19:00:00
0,681137051960736;0,241898432661934;0,372439926681371;0,494885185021526;0,13326573395288;2017-03-09 19:20:00
0,675468367333436;0,251972924972661;0,348266440782803;0,538573096446263;0,140395661189236;2017-03-09 19:40:00
0,701107915640799;0,262796889129649;0,331195555358413;0,559349700446104;0,137357312851024;2017-03-09 20:00:00
0,709412501890345;0,293714868964815;0,323951244512496;0,599838585385528;0,142260352899232;2017-03-09 20:20:00
0,717690732690301;0,296859019710599;0,308141830146568;0,626101356254579;0,146965500164924;2017-03-09 20:40:00
0,718861590391971;0,322583689834375;0,308900091509312;0,640860736932755;0,146339822042052;2017-03-09 21:00:00
0,727604290425665;0,327956381469567;0,312236406294322;0,658858368891369;0,143128672339012;2017-03-09 21:20:00
0,72303916132256;0,329500761463653;0,287663834459483;0,663363727465862;0,13969724671817;2017-03-09 21:40:00
0,720727621525573;0,327024466206233;0,288680632210374;0,677497687851576;0,145205397773165;2017-03-09 22:00:00
0,723853491925108;0,336437910839087;0,275353992864178;0,684861673373534;0,143716200632833;2017-03-09 22:20:00
0,70553541996996;0,352853349194756;0,269178814945313;0,69377936158212;0,140705172925434;2017-03-09 22:40:00
0,714439910379924;0,352721126751975;0,265823060780241;0,700460163630856;0,138524123234318;2017-03-09 23:00:00
0,714196388561447;0,370377367423831;0,253423964195262;0,727511351610414;0,135158114892867;2017-03-09 23:20:00
0,695931951015542;0,387468596587929;0,250322860179349;0,716282685716726;0,132778266615698;2017-03-09 23:40:00
0,707973661503403;0,396429760038857;0,242750978000248;0,741570684613489;0,13683643725593;2017-03-10 00:00:00
0,69570649733129;0,413774784045414;0,25643995515144;0,727663163752483;0,142533973067454;2017-03-10 00:20:00
0,694165107818257;0,424961908938142;0,245434494083488;0,735759680279032;0,143108577619012;2017-03-10 00:40:00
0,692082119398029;0,438403490969234;0,245085499320686;0,736081678666026;0,146376617933749;2017-03-10 01:00:00
0,684473368530913;0,451000496075278;0,24389392932367;0,727929198148658;0,146606679794433;2017-03-10 01:20:00
0,688023108930122;0,464869370305174;0,238737717327009;0,733604976373267;0,149304349380829;2017-03-10 01:40:00
0,681701449824349;0,474272978382597;0,244726208765181;0,726112569771999;0,151606554550066;2017-03-10 02:00:00
0,677947804209937;0,476831590436034;0,23641046630138;0,7271050551154;0,155350599533596;2017-03-10 02:20:00
0,66940780501269;0,483100294892587;0,24387044570222;0,725336839213655;0,159032130913129;2017-03-10 02:40:00
0,649328169387194;0,479508714623364;0,238748867535322;0,708889379091421;0,155976224282347;2017-03-10 03:00:00
0,656884812310994;0,477271599560123;0,229287286867249;0,714335891645444;0,158853742291025;2017-03-10 03:20:00
0,647874091054355;0,511529528413735;0,236996581856728;0,724660558031234;0,170087695848517;2017-03-10 03:40:00
0,64684147723745;0,516221309787042;0,240512509423128;0,715322627466754;0,172401413780137;2017-03-10 04:00:00
0,650245147385946;0,514835876142044;0,233319795059995;0,715639768980293;0,17889795424597;2017-03-10 04:20:00
0,638849986895769;0,521033878307833;0,240659448556126;0,711243979729187;0,185006102207083;2017-03-10 04:40:00
0,638978089741925;0,516420997526645;0,238152965980374;0,714803333823599;0,188521176767652;2017-03-10 05:00:00
0,64008235181021;0,51947978731117;0,237517476119102;0,702176581911578;0,186932748464221;2017-03-10 05:20:00
0,640740732757737;0,506427103882937;0,241172360799817;0,710077132952447;0,185046059476612;2017-03-10 05:40:00
0,639288557043985;0,508867314675011;0,248638955733357;0,693532733231398;0,191597250046113;2017-03-10 06:00:00
0,644273248579982;0,504862432727048;0,242846673501204;0,694933853317862;0,185389995354352;2017-03-10 06:20:00
0,635815571295766;0,494260479469369;0,25255840192843;0,692797709286972;0,188333722383218;2017-03-10 06:40:00
0,62577871667346;0,474444415890653;0,259429204285445;0,672595289480047;0,179766288181667;2017-03-10 07:00:00
0,611092439132637;0,468058791102677;0,268317595088833;0,638621170114832;0,184302015203322;2017-03-10 07:20:00
0,597734889009916;0,437635969409642;0,296474136902704;0,600064609218171;0,189471788490565;2017-03-10 07:40:00
0,5918454247479;0,387564960771475;0,325486877934698;0,553887428520583;0,196499775503446;2017-03-10 08:00:00
0,584319570796099;0,32077808855783;0,387788507149952;0,457863010914876;0,179712209935276;2017-03-10 08:20:00
0,565782368540887;0,271427596134589;0,431095382793527;0,361244480613059;0,17058784762327;2017-03-10 08:40:00
0,571182206470792;0,226274240579946;0,536903514824354;0,304305566020329;0,175063388106861;2017-03-10 09:00:00
0,586876840587028;0,204277764575468;0,625363877661225;0,283183519929636;0,175586511686495;2017-03-10 09:20:00
0,60589423293335;0,212586364988195;0,656446818300755;0,269981932610143;0,184588427107296;2017-03-10 09:40:00
0,61745526620256;0,198240164299152;0,676256557241154;0,260183559864039;0,186971650857456;2017-03-10 10:00:00
0,620654487777719;0,208597212521881;0,67740028986767;0,287737158815905;0,191481508598859;2017-03-10 10:20:00
0,629730599953906;0,207271197467608;0,689659007979484;0,268183860404053;0,189547751408498;2017-03-10 10:40:00
0,616094555372903;0,209969020585559;0,688996308798459;0,267298959404412;0,190071272164731;2017-03-10 11:00:00
0,629315212183224;0,198762559709909;0,675987661118757;0,263678439075699;0,189442112647846;2017-03-10 11:20:00
0,620149651065969;0,211881229033732;0,669917771480718;0,28346708285609;0,189592189390874;2017-03-10 11:40:00
0,634402526742689;0,201465938206796;0,655595676899386;0,267082238472129;0,194511106361838;2017-03-10 12:00:00
0,632355855647688;0,201472950350613;0,652539305097797;0,283953389293356;0,17863832771477;2017-03-10 12:20:00
0,616590835109348;0,200482061500887;0,623660899631089;0,300214744351466;0,188114184866419;2017-03-10 12:40:00
0,633412402240929;0,194740759233763;0,642763500942183;0,303555751374502;0,176262038682998;2017-03-10 13:00:00
0,639066145193915;0,202741832251641;0,643445533049144;0,313001577577074;0,175551571328186;2017-03-10 13:20:00
0,637755983951222;0,193843819779312;0,641117587614139;0,306092930535792;0,165953084888812;2017-03-10 13:40:00
0,636532784553466;0,196460873008135;0,664665907039516;0,309977931265358;0,170069651973637;2017-03-10 14:00:00
0,654418933688255;0,194416861298037;0,666771328132208;0,297129176049111;0,170809241526889;2017-03-10 14:20:00
0,649402804681549;0,191971900782494;0,65821860292391;0,314538143937772;0,173207989408336;2017-03-10 14:40:00
0,656504648776423;0,188718103288702;0,665810571806681;0,311627836502353;0,16779329007948;2017-03-10 15:00:00
0,646113542180107;0,188420936471952;0,65646402808349;0,309684673164754;0,164235768341207;2017-03-10 15:20:00
0,659292518596003;0,193994340224702;0,657881621183702;0,326777576429464;0,167205670553011;2017-03-10 15:40:00
0,639646900074554;0,203710594711511;0,64222366262125;0,319782965934501;0,161356307103745;2017-03-10 16:00:00
0,653736519594472;0,187312279223912;0,62675302145097;0,317388172735349;0,166939173177005;2017-03-10 16:20:00
0,641656165624709;0,186795296328687;0,627779874271868;0,341019592686428;0,151584912234568;2017-03-10 16:40:00
0,644226988857025;0,200552808619055;0,597176924987831;0,336119704842957;0,158824833696654;2017-03-10 17:00:00
0,633097738063581;0,202265099936117;0,56752271118569;0,341902827994008;0,160442289358338;2017-03-10 17:20:00
0,634853808034544;0,204148544546444;0,542735726392284;0,35626317069603;0,156349858310311;2017-03-10 17:40:00
0,634001345432991;0,214207544870837;0,501076155768976;0,375495419386814;0,15310565981839;2017-03-10 18:00:00
0,639383170223763;0,220456749060858;0,448390485132124;0,415514990139682;0,157483615287022;2017-03-10 18:20:00
0,647395946381284;0,235320577646295;0,403175502961324;0,443101395859228;0,155376893592755;2017-03-10 18:40:00
0,645898519395589;0,247290931767385;0,357744464599473;0,469291264426085;0,1517714128025;2017-03-10 19:00:00
0,66269960260814;0,260561267946441;0,341972963159697;0,509727705314687;0,144166333208557;2017-03-10 19:20:00
0,681448745371808;0,286503628036552;0,308689968352952;0,542565373608378;0,155904658327339;2017-03-10 19:40:00
0,686965592630186;0,305855577714032;0,292419985427027;0,573036462322194;0,162197332160404;2017-03-10 20:00:00
0,698625902962516;0,30366744518662;0,292726325864064;0,603964355662747;0,158056116559222;2017-03-10 20:20:00
0,709734304073404;0,323901757104564;0,273570766542199;0,622860352829966;0,169231659487354;2017-03-10 20:40:00
0,721018505916192;0,345161121476909;0,272230318990097;0,640891413443931;0,168862255589257;2017-03-10 21:00:00
0,72221349469707;0,352276520818973;0,268256258984483;0,652404146896054;0,17203835505057;2017-03-10 21:20:00
0,719212102774851;0,361944198149077;0,255644711952357;0,674394931103884;0,169527806785603;2017-03-10 21:40:00
0,723109375393003;0,359184420471142;0,251641505356442;0,697547145130127;0,167400936406086;2017-03-10 22:00:00
0,718445436639201;0,36110771380707;0,251092566959381;0,680847929282379;0,159173914143967;2017-03-10 22:20:00
0,718309341602745;0,375638142921108;0,247178587002427;0,725090287828465;0,161388203449348;2017-03-10 22:40:00
0,710482326606156;0,376190628010651;0,233221552919102;0,71838002990456;0,151984957541385;2017-03-10 23:00:00
0,694971213586329;0,393071975840607;0,230383540115193;0,729676296475913;0,156186135127204;2017-03-10 23:20:00
0,700319436414459;0,401802016436084;0,229892051240031;0,744644582584257;0,15493188031656;2017-03-10 23:40:00
0,691280499836116;0,419950382568196;0,228075878648004;0,750198660330223;0,157190245033197;2017-03-11 00:00:00
0,689111421223853;0,432132789659067;0,21750583946051;0,748509447350757;0,155653691469413;2017-03-11 00:20:00
0,688422496876233;0,442143957599417;0,215154926344767;0,757437725835638;0,156502295006334;2017-03-11 00:40:00
0,668273315488269;0,461747711386654;0,214490779604347;0,751346685455622;0,156947765012196;2017-03-11 01:00:00
0,665763016197233;0,471802128413836;0,211850943225754;0,754178932890722;0,164397624915184;2017-03-11 01:20:00
0,666531266211274;0,486233026997938;0,211706201811779;0,746178630223513;0,172532363014396;2017-03-11 01:40:00
0,655706181712117;0,490604766300359;0,215632192330635;0,746862476772589;0,173702722393565;2017-03-11 02:00:00
0,653054665701759;0,501640614973702;0,209829420468324;0,744796643373727;0,175236834894402;2017-03-11 02:20:00
0,653071100071379;0,507923016481552;0,21103628435225;0,745438350607628;0,174718052865364;2017-03-11 02:40:00
0,64925810956869;0,508314931763824;0,199816714816786;0,729388468947482;0,177687976702725;2017-03-11 03:00:00
0,628279011530671;0,521900880942504;0,204953200040231;0,727538561397657;0,179813940755021;2017-03-11 03:20:00
0,632781084711781;0,531577441109377;0,206279101827717;0,736471970181871;0,186180837297196;2017-03-11 03:40:00
0,630010117871448;0,537535509400093;0,204932851256099;0,738705754851292;0,192052278811367;2017-03-11 04:00:00
0,622551254266705;0,549485346405233;0,209982693208822;0,729265568498428;0,19651631565014;2017-03-11 04:20:00
0,629326528512237;0,540255428363644;0,211396269475833;0,731038025341053;0,195754934912584;2017-03-11 04:40:00
0,621854879354997;0,552101743158656;0,209827810213316;0,73142576114984;0,202426469112449;2017-03-11 05:00:00
0,635286532092784;0,528495023320354;0,212776859434567;0,724924261595054;0,188319332429063;2017-03-11 05:20:00
0,648235483437576;0,519168007453145;0,216938154156427;0,710131053220667;0,17828044914381;2017-03-11 05:40:00
0,640992880436352;0,51928737457854;0,217106002983689;0,715089375473538;0,176576986091104;2017-03-11 06:00:00
0,642056812517407;0,508816321207678;0,221696447929806;0,708080100344163;0,177849524660145;2017-03-11 06:20:00
0,641398454415862;0,50338123753416;0,222529296526502;0,7054546216188;0,171919579417282;2017-03-11 06:40:00
0,645146753491054;0,489802219039243;0,231134596080346;0,690135669428142;0,177150161340512;2017-03-11 07:00:00
0,619810513718159;0,473243971480734;0,235099892135567;0,663322526845863;0,183565865498035;2017-03-11 07:20:00
0,615650733106395;0,453692596583367;0,25574955005755;0,623070136752442;0,167872802173107;2017-03-11 07:40:00
0,605144948904033;0,424515501431898;0,297097596387911;0,57390748695678;0,179537766825643;2017-03-11 08:00:00
0,596025299189678;0,36131754201484;0,321626962674245;0,501550980187623;0,161984231887391;2017-03-11 08:20:00
0,576441603872781;0,292308494554337;0,395573297457271;0,429594087545675;0,162830006978999;2017-03-11 08:40:00
0,594268875810176;0,288637062312611;0,477663200969011;0,395605796062989;0,155834460771111;2017-03-11 09:00:00
0,621751312662397;0,254112075587941;0,536973679969242;0,367116978577;0,172052607562097;2017-03-11 09:20:00
0,622670179674775;0,239031322816027;0,576314580889424;0,357142750003635;0,171493840986902;2017-03-11 09:40:00
0,644912550021724;0,237056966759395;0,574050864604081;0,343975465972087;0,172542757798655;2017-03-11 10:00:00
0,64964952276498;0,227414144592888;0,597496163146101;0,341285699734132;0,178170718938763;2017-03-11 10:20:00
0,648171533475963;0,224781003559443;0,598743726098297;0,331914577148947;0,170489888739462;2017-03-11 10:40:00
0,652397188441195;0,223303104447855;0,596246998624694;0,341923780732432;0,178277999666406;2017-03-11 11:00:00
0,637682467570401;0,229296315582849;0,601285558565735;0,33853147355446;0,168875461217452;2017-03-11 11:20:00
0,650523961073134;0,22049568907829;0,581717139564742;0,345880525451441;0,180208633991702;2017-03-11 11:40:00
0,639199973856676;0,204963102494946;0,578871674351368;0,330363843659366;0,176483372381228;2017-03-11 12:00:00
0,650677923763321;0,20585910254382;0,565037511821623;0,347787808183977;0,163652086563236;2017-03-11 12:20:00
0,65377564746431;0,199861918652283;0,541634645736543;0,356583037171331;0,1642984584069;2017-03-11 12:40:00
0,671247146750176;0,208197444149023;0,554669762043605;0,376056278352081;0,160960836729828;2017-03-11 13:00:00
0,674875185461819;0,201270460280325;0,560202872847024;0,346571595633269;0,152246461136713;2017-03-11 13:20:00
0,669345690084776;0,197591373610341;0,569419100636425;0,35117344814883;0,145720854582903;2017-03-11 13:40:00
0,673034490894464;0,194419356127401;0,558784842076155;0,363405946523309;0,157651039097762;2017-03-11 14:00:00
0,675470847956865;0,18034572813482;0,606077256158934;0,353383889613598;0,143793820212302;2017-03-11 14:20:00
0,681112834422194;0,193718468964288;0,574801624789856;0,358010829741605;0,136407641148693;2017-03-11 14:40:00
0,680852672326213;0,169594460152776;0,579160479442699;0,362568321557618;0,140503913735993;2017-03-11 15:00:00
0,689775619165145;0,180326027036953;0,584153502663038;0,380035454631458;0,128169531458432;2017-03-11 15:20:00
0,697642396587773;0,180085838125885;0,576346943797774;0,390757564227224;0,135027370557369;2017-03-11 15:40:00
0,686139321560422;0,169123851911715;0,546284132516082;0,407362604911571;0,127821975012976;2017-03-11 16:00:00
0,689763334595318;0,180259767243059;0,549116023289597;0,391082977939032;0,128260631614196;2017-03-11 16:20:00
0,683604454270538;0,184827308066485;0,528388059202559;0,39506187086307;0,127306401007284;2017-03-11 16:40:00
0,695192530735742;0,182066061221967;0,505593798708896;0,386776245506137;0,121139169703146;2017-03-11 17:00:00
0,70090549614085;0,181540087478282;0,481140142560174;0,421349780539548;0,120178971933902;2017-03-11 17:20:00
0,685613292775605;0,19852955358424;0,439110577810431;0,433120412728167;0,121549523410269;2017-03-11 17:40:00
0,687522305077718;0,205290113375408;0,414098768456175;0,46908672906406;0,115714872380017;2017-03-11 18:00:00
0,687492960493906;0,206436064264452;0,367525253108877;0,480382847508181;0,112198467700568;2017-03-11 18:20:00
0,690016618901974;0,228613109569274;0,344921377625504;0,530135739276224;0,120213954823417;2017-03-11 18:40:00
0,706190972090619;0,239672024911632;0,312422831972007;0,560421137561491;0,11292056255868;2017-03-11 19:00:00
0,707447771991413;0,254628133672905;0,2833654110053;0,593269782972404;0,1225583784236;2017-03-11 19:20:00
0,721524391409118;0,264586779126166;0,281904095723917;0,609834206304915;0,125335016302663;2017-03-11 19:40:00
0,727337017683795;0,290297858645701;0,279721781009278;0,622094561778828;0,129654638683348;2017-03-11 20:00:00
0,742242279868746;0,279666475192981;0,270657984248516;0,645209019286012;0,134846199037575;2017-03-11 20:20:00
0,748102622596549;0,29444855894434;0,284292940816998;0,652904293037723;0,138268179422591;2017-03-11 20:40:00
0,742973255742314;0,3021791919587;0,273961310866307;0,665608596838959;0,142684408361456;2017-03-11 21:00:00
0,760491463038644;0,317367707194259;0,280088824195553;0,670187069387579;0,142061215462289;2017-03-11 21:20:00
0,761754753357844;0,306353702651439;0,284449047995576;0,680681291175092;0,146304742395394;2017-03-11 21:40:00
0,769523825577778;0,300118153181325;0,282364294372322;0,686820112046012;0,134155969789595;2017-03-11 22:00:00
0,7640876322213;0,310571633991505;0,276739845562464;0,690516919945429;0,139608097123361;2017-03-11 22:20:00
0,766913939734141;0,305264012701647;0,282527019240126;0,713202292491201;0,134250325718227;2017-03-11 22:40:00
0,761861809634333;0,312838619550896;0,276836387890355;0,712865883504021;0,137281805720431;2017-03-11 23:00:00
0,7607474345711;0,313962183466692;0,273603379674938;0,714934767106289;0,139029223655257;2017-03-11 23:20:00
0,758931099594469;0,314037495371716;0,261524957761047;0,728815845584455;0,133430793252966;2017-03-11 23:40:00
0,763515844404464;0,317313841730877;0,264024009203245;0,743121347510401;0,133220881669409;2017-03-12 00:00:00
0,760946531208447;0,325763677050841;0,265028993402763;0,727338677312641;0,130258600241181;2017-03-12 00:20:00
0,760897063130672;0,317556256565229;0,260715225829518;0,753001108112247;0,127270882752018;2017-03-12 00:40:00
0,758664733866303;0,329487286607978;0,257211892658426;0,746578104752657;0,128079707954119;2017-03-12 01:00:00
0,755940692992421;0,33301760089878;0,260357045843005;0,745765234470417;0,127954050695378;2017-03-12 01:20:00
0,744340066310335;0,336510653958865;0,255107685978238;0,757856321984256;0,124778054640368;2017-03-12 01:40:00
0,746411040473538;0,324827663597671;0,258711909114641;0,750330526785542;0,125017751998936;2017-03-12 02:00:00
0,748096187283888;0,336919564273383;0,25582412869786;0,765300182830616;0,122946020784224;2017-03-12 02:20:00
0,741107388385096;0,341954002913662;0,258292838874098;0,770072895200945;0,126208421801382;2017-03-12 02:40:00
0,732898106714146;0,3351297817129;0,253102376800993;0,74014413266027;0,126789893058744;2017-03-12 03:00:00
0,72578450374411;0,330072973865333;0,242775670333489;0,754817961162803;0,117746453188501;2017-03-12 03:20:00
0,741009221061246;0,351481655672046;0,259816549316293;0,772667355803259;0,128179451567551;2017-03-12 03:40:00
0,740700746300817;0,355136911645871;0,257440175647516;0,774843484507093;0,127731375121758;2017-03-12 04:00:00
0,740593844771742;0,353837302099301;0,250038108141934;0,777295249423011;0,131491251848675;2017-03-12 04:20:00
0,74107625446821;0,35409104525961;0,255558651856113;0,78093152657342;0,1287859115379;2017-03-12 04:40:00
0,733710527646506;0,348816468027491;0,257552830573129;0,779442280965588;0,131735343581123;2017-03-12 05:00:00
0,74254542352975;0,359272914992116;0,252390212857169;0,776706856431736;0,132597835949498;2017-03-12 05:20:00
0,737090963960149;0,352341888091663;0,266468224529701;0,785245972966108;0,129706175957089;2017-03-12 05:40:00
0,737208788002711;0,362627270157084;0,251715237313935;0,775933452683472;0,132426549850421;2017-03-12 06:00:00
0,738993207796505;0,355332581185877;0,260938141323434;0,778340285447143;0,12967516256154;2017-03-12 06:20:00
0,737518381884776;0,347917954070352;0,264747235915954;0,77250807844371;0,131848325933709;2017-03-12 06:40:00
0,732148308259087;0,3533584250303;0,259993508926479;0,766943861658652;0,128954670862735;2017-03-12 07:00:00
0,738783606926234;0,352990033721237;0,263210026133393;0,757423854202362;0,127226135108579;2017-03-12 07:20:00
0,730700795336173;0,339192731958033;0,275603430917421;0,764222646292853;0,132610037171478;2017-03-12 07:40:00
0,727776726528967;0,335796462267685;0,266443600055288;0,739961321577799;0,127552119956962;2017-03-12 08:00:00
0,732631304658781;0,324064415257671;0,281023019414393;0,74067779948689;0,129163365861851;2017-03-12 08:20:00
0,72285869332975;0,317106648941783;0,286623260491446;0,711524549786085;0,131198755395037;2017-03-12 08:40:00
0,722582341345643;0,30288414995831;0,2900016595973;0,70511215379838;0,127443358701416;2017-03-12 09:00:00
0,729409221230524;0,296530138767323;0,310599204438082;0,682534800471354;0,13202046079855;2017-03-12 09:20:00
0,720400595605222;0,28179959793177;0,307311142261847;0,673781766621054;0,125086345595102;2017-03-12 09:40:00
0,725960746949884;0,272467669455197;0,329390205985774;0,642665628153648;0,120861348597003;2017-03-12 10:00:00
0,733467601568392;0,265579561971618;0,331697179683639;0,630024700735205;0,129415438800818;2017-03-12 10:20:00
0,713271681097859;0,251474720234044;0,342018043071682;0,609784123767779;0,120884997719941;2017-03-12 10:40:00
0,732670804161621;0,235078548193976;0,348450741773371;0,589556834690519;0,123468583184734;2017-03-12 11:00:00
0,726333172577205;0,223926549565692;0,360155204497849;0,582583456804037;0,113500110896489;2017-03-12 11:20:00
0,727811658478064;0,215957768700807;0,362828569647679;0,565753185820998;0,116286809876677;2017-03-12 11:40:00
0,732674450853001;0,219696260589897;0,364150451968227;0,564137878203642;0,11446118714167;2017-03-12 12:00:00
0,73008581417749;0,200810969309366;0,368774216467792;0,538873872774406;0,110057166198148;2017-03-12 12:20:00
0,734213618146709;0,200744016981755;0,379689681106441;0,537907519523722;0,111357075557195;2017-03-12 12:40:00
0,733386820580474;0,190536073717862;0,365728297348933;0,544839301933688;0,107538799087466;2017-03-12 13:00:00
0,730313028686275;0,192771462590754;0,389435570372364;0,542796305663682;0,105554945805013;2017-03-12 13:20:00
0,746980163531239;0,176791222090443;0,386566750725066;0,508900050124559;0,102985281452451;2017-03-12 13:40:00
0,746519950212589;0,176109521817742;0,397160403672962;0,516970270819762;0,10690675700841;2017-03-12 14:00:00
0,733090876999535;0,171659009595439;0,407109986631187;0,489595285743051;0,101213782341958;2017-03-12 14:20:00
0,745901052288792;0,156343041012437;0,411202477518001;0,46963629562569;0,10128339327876;2017-03-12 14:40:00
0,743573662120012;0,156498502391433;0,423456686778876;0,457581562601928;0,0920919364983767;2017-03-12 15:00:00
0,724974053820013;0,151988431043233;0,439291206944851;0,457688257760761;0,0922537935893497;2017-03-12 15:20:00
0,73324889670432;0,145264732871257;0,429500706288738;0,432305716216541;0,0941949365779112;2017-03-12 15:40:00
0,741485284136881;0,147607832208948;0,437353831476074;0,422718560611292;0,0902310674920142;2017-03-12 16:00:00
0,741655524634008;0,134238090031666;0,44638890187813;0,415985700977239;0,0891359312103787;2017-03-12 16:20:00
0,733206322631655;0,135353269726582;0,451700918542394;0,415246507780644;0,0931574617774071;2017-03-12 16:40:00
0,748972377003774;0,129274831547183;0,454913580758937;0,401252416364138;0,0925986429912873;2017-03-12 17:00:00
0,749967432472565;0,127223092563772;0,458245255024223;0,406115841073379;0,0906764959575307;2017-03-12 17:20:00
0,743790114851968;0,132950622095787;0,452419308595563;0,401884156515957;0,093708108616735;2017-03-12 17:40:00
0,747958081910976;0,13346927418197;0,446473569437399;0,425638021804966;0,0937963593544126;2017-03-12 18:00:00
0,763952949211593;0,138735030100372;0,465363666671033;0,420087535419664;0,0881002645493559;2017-03-12 18:20:00
0,763462421629299;0,145208512354607;0,45083116741786;0,453205727481207;0,0988919984258011;2017-03-12 18:40:00
0,777398480964453;0,137856134614855;0,455475840912275;0,43578578579592;0,0998881858867031;2017-03-12 19:00:00
0,774173436960375;0,141940153521203;0,453267377727002;0,475790309811549;0,0944032748367525;2017-03-12 19:20:00
0,776694524361943;0,144039597450532;0,45807955673279;0,478821237311033;0,101431406449431;2017-03-12 19:40:00
0,790643295572373;0,145959300551152;0,453194308410501;0,47774111815547;0,102745515800697;2017-03-12 20:00:00
0,799633312571009;0,141245806937087;0,460174990423828;0,487887194201512;0,0987387107532295;2017-03-12 20:20:00
0,808306990135971;0,14421748673711;0,461390086753298;0,497767400914807;0,106381470541801;2017-03-12 20:40:00
0,808658864732604;0,143905805270647;0,461992866844684;0,498187502355366;0,100909051493349;2017-03-12 21:00:00
0,824578768066187;0,149397236742228;0,46871156898971;0,5251882713481;0,102450477907748;2017-03-12 21:20:00
0,810108269115898;0,154352854109712;0,482452134530224;0,526994835674034;0,106002037557839;2017-03-12 21:40:00
0,822278825773235;0,144500116841494;0,468872834006839;0,526322577577362;0,100228330909769;2017-03-12 22:00:00
0,817092121768957;0,156334351541609;0,466333851698006;0,537895549786437;0,101215098411512;2017-03-12 22:20:00
0,816112490493916;0,152250602242937;0,465757936854497;0,52553734848426;0,0944197547929509;2017-03-12 22:40:00
0,81167151117355;0,150188564145242;0,466017697724895;0,54129044049533;0,0961882464487929;2017-03-12 23:00:00
0,813059568542385;0,156898308836665;0,46354037865919;0,544373494574017;0,0923244270000149;2017-03-12 23:20:00
0,814826075311911;0,160862427929104;0,463846831828352;0,574545410997343;0,0959770494740142;2017-03-12 23:40:00
