"","number","name","address","lat","lon","nombre","effectif","eff_00","eff_01","eff_02","eff_03","eff_05","eff_06","eff_07","eff_08","eff_09","eff_10","eff_11","eff_12","eff_13","eff_14","eff_15","eff_16","eff_17","eff_18","eff_19","eff_20","eff_21","eff_22","eff_23","eff_24","eff_25","eff_26","eff_27","eff_28","eff_29","eff_30","eff_31","eff_32","eff_33","eff_35","eff_36","eff_37","eff_38","eff_39","eff_41","eff_42","eff_43","eff_45","eff_46","eff_47","eff_49","eff_50","eff_51","eff_52","eff_53","eff_55","eff_56","eff_58","eff_59","eff_60","eff_61","eff_62","eff_63","eff_64","eff_65","eff_66","eff_68","eff_69","eff_70","eff_71","eff_72","eff_73","eff_74","eff_75","eff_77","eff_78","eff_79","eff_80","eff_81","eff_82","eff_84","eff_85","eff_86","eff_87","eff_88","eff_90","eff_91","eff_92","eff_93","eff_94","eff_95","eff_96","eff_99","nb_00","nb_01","nb_02","nb_03","nb_05","nb_06","nb_07","nb_08","nb_09","nb_10","nb_11","nb_12","nb_13","nb_14","nb_15","nb_16","nb_17","nb_18","nb_19","nb_20","nb_21","nb_22","nb_23","nb_24","nb_25","nb_26","nb_27","nb_28","nb_29","nb_30","nb_31","nb_32","nb_33","nb_35","nb_36","nb_37","nb_38","nb_39","nb_41","nb_42","nb_43","nb_45","nb_46","nb_47","nb_49","nb_50","nb_51","nb_52","nb_53","nb_55","nb_56","nb_58","nb_59","nb_60","nb_61","nb_62","nb_63","nb_64","nb_65","nb_66","nb_68","nb_69","nb_70","nb_71","nb_72","nb_73","nb_74","nb_75","nb_77","nb_78","nb_79","nb_80","nb_81","nb_82","nb_84","nb_85","nb_86","nb_87","nb_88","nb_90","nb_91","nb_92","nb_93","nb_94","nb_95","nb_96","nb_99"
"925",19118,"19118 - BOLIVAR BURNOUF","82 AVENUE SIMON BOLIVAR - 75019 PARIS",48.8771241776674,2.37427650923615,696,289,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,5,11,9,9,0,0,0,0,0,0,14,0,3,0,0,3,6,3,0,0,17,29,9,6,0,0,1,0,1,0,0,0,10,2,0,32,3,20,39,13,0,0,6,10,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,2,0,19,2,16,39,10,0,0,0,9,1,16,4,15,0,1,16,4,3,0,1,108,10,57,26,0,8,39,0,2,1,3,0,22,19,1,24,32,2,8,81,0,0,11,48,2,16,0
"926",19119,"19119 - BOURET PAILLERON","20 RUE EDOUARD PAILLERON - 75019 PARIS",48.8805744614225,2.37685300056202,283,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,1,0,139,0,0,6,8,0,0,66,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,8,2,0,0,0,5,0,2,0,8,0,0,2,1,0,0,0,10,3,11,7,0,3,6,0,1,0,1,0,7,3,0,18,1,0,4,66,0,0,19,76,1,5,0
"927",19120,"19120 - ALOUETTES","20 RUE CARDUCCI - 75019 PARIS",48.8775162568658,2.38609972037216,988,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,2,69,0,0,0,0,0,16,21,2,10,0,0,20,0,6,0,0,3,3,4,12,0,10,0,0,1,0,0,0,15,3,0,74,100,56,50,8,0,0,3,42,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,1,0,5,2,33,2,22,40,14,0,0,0,10,6,26,11,22,2,1,28,8,6,1,10,193,4,66,36,5,10,40,0,1,0,8,0,37,8,0,49,34,2,6,136,3,0,8,47,1,15,0
"928",19121,"19121 - BELLEVILLE PRE SAINT GERVAIS","195 RUE DE BELLEVILLE - 75019 PARIS",48.8755180686487,2.39296078727983,714,488,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,3,52,0,0,0,1,0,2,6,0,17,0,0,0,0,15,0,0,16,0,1,23,0,2,0,0,0,0,0,0,12,3,120,8,7,50,92,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,10,0,27,4,18,52,17,0,0,1,11,3,13,7,11,0,0,14,2,6,0,2,67,1,60,21,3,10,29,0,2,0,2,1,23,9,4,31,33,1,11,100,0,0,6,65,5,8,0
"929",19123,"19123 - QUAI DE METZ","7 QUAI DE METZ - 75019 PARIS",48.89106,2.3865,442,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,10,16,0,0,0,0,1,0,3,0,0,0,0,401,0,0,0,1,0,0,0,0,0,1,0,40,69,0,51,66,1,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,7,0,17,23,13,0,0,1,9,4,4,1,10,0,1,17,0,2,0,5,55,5,44,9,0,2,18,0,1,0,2,1,6,9,2,22,9,2,10,62,1,0,0,52,2,6,0
"930",19124,"19124 - ALEXANDER FLEMMING","RUE ALEXANDER FLEMMING - 75019 PARIS",48.8817697938583,2.40317936796956,45,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,2,0,0,0,0,0,5,0,0,4,0,1,0,4,0,0,0,2,0,0,0
"931",19125,"19125 - LEDIT DE NANTES","PLACE LEDIT DE NANTES - 75019 PARIS",48.8887900267753,2.37850015613849,762,749,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,44,0,7,33,0,0,0,0,0,43,141,6,0,0,0,1,0,0,4,3,21,1,6,0,0,10,1,0,0,0,0,3,33,24,10,72,1,126,69,5,0,0,20,25,1,4,0,0,0,2,0,0,0,0,0,0,3,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,12,1,66,0,18,38,11,0,0,0,9,10,26,3,14,0,2,18,2,5,2,4,71,3,44,15,3,6,25,0,0,1,2,4,82,14,1,26,19,4,11,109,0,0,12,37,1,13,0
"932",20001,"20001 - PLACE DE LA NATION","1 COURS DE VINCENNES - 75020 PARIS",48.8483646677768,2.39976238598127,447,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,1,4,519,0,0,0,0,0,10,22,0,0,0,0,1,0,6,0,0,2,0,0,1,0,0,0,0,0,10,0,1100,18,13,0,20,3,0,0,1,0,0,9,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,6,0,6,2,7,70,2,0,0,0,1,3,13,2,2,0,0,17,2,2,1,1,68,3,25,12,0,3,15,0,0,1,3,1,38,6,0,7,30,0,3,35,1,0,9,16,5,20,0
"933",20002,"20002 - PIXERECOURT","FACE 65 RUE PIXERECOURT - 75020 PARIS",48.8738036229888,2.39601222330053,838,471,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,1,5,5,0,0,0,3,0,1,11,1,2,0,0,3,0,0,0,0,12,23,9,24,0,0,0,0,0,0,0,0,15,3,21,57,10,66,55,7,0,0,3,65,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,0,0,0,10,1,19,5,18,47,27,0,0,2,19,2,15,14,16,0,1,23,2,4,0,5,89,10,48,32,2,5,38,0,0,1,0,1,28,17,3,40,21,3,13,132,0,0,7,76,6,13,0
"934",20004,"20004 - PORTE DE VINCENNES BIS","10 RUE DU COMMANDANT L'HERMINIER - 75020 PARIS",48.8470644175254,2.41602296002108,351,598,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,12,140,10,0,0,0,0,0,10,0,0,0,0,3,0,154,0,3,21,1,0,0,0,0,0,0,0,3,1,0,33,1,0,6,8,0,0,0,0,0,0,100,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,7,0,10,26,5,0,0,0,3,0,7,3,2,0,0,9,0,7,0,2,83,4,10,2,0,1,12,0,0,1,2,0,75,4,0,10,16,0,4,19,0,0,1,4,1,10,0
"935",20005,"20005 - RUE DE LAGNY SAINT MANDE","2 RUE REYNALDO HAHN - 75020 PARIS",48.8492660436018,2.41233032884477,301,116,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,9,9,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,38,4,7,22,20,0,0,0,15,0,2,2,1,0,2,11,0,0,0,2,24,0,16,3,1,1,7,0,1,1,0,0,8,6,0,14,8,0,9,23,0,0,4,24,2,7,0
"936",20006,"20006 - PYRÉNÉES - PLAINE","33 RUE DES PYRENEES - 75020 PARIS",48.8502852806358,2.40629610781658,1011,1476,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,27,0,134,1,5,21,911,0,0,0,0,0,28,1,8,0,1,3,0,3,0,0,12,6,3,20,0,1,0,0,1,0,0,7,12,21,0,75,0,0,60,4,0,0,1,84,1,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,42,0,106,15,41,41,51,0,0,2,11,3,22,12,19,2,6,29,3,8,0,6,106,9,88,23,1,11,27,0,3,10,1,6,31,21,2,34,43,0,5,62,0,0,10,52,4,18,0
"937",20007,"20007 - BUZENVAL","52 RUE BUZENVAL - 75020 PARIS",48.8516172049987,2.40151359730767,764,436,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,1,6,11,74,0,0,0,0,20,3,16,1,14,0,1,2,0,15,0,5,12,29,5,30,0,1,1,0,0,1,1,3,16,24,0,12,29,0,53,1,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,12,1,13,1,23,63,9,0,0,2,7,2,20,9,14,0,1,24,7,10,0,11,134,10,52,28,2,3,27,0,0,2,7,2,21,13,0,26,57,0,4,77,2,0,4,32,4,10,0
"938",20008,"20008 - MARAICHERS","73 RUE DES PYRENEES - 75020 PARIS",48.853246898212,2.40587104452954,687,547,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,34,1,6,90,1,0,0,0,0,2,44,11,2,0,4,2,20,15,21,6,14,1,0,1,0,0,1,0,1,0,0,0,9,0,103,4,16,50,10,22,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,0,32,3,19,70,13,0,0,0,9,3,34,6,10,0,3,27,3,9,2,1,106,1,38,15,1,3,34,0,2,1,0,3,32,6,2,21,16,1,2,68,0,0,5,28,2,29,0
"939",20009,"20009 - DOCTEUR DEJERINE","RUE DES DOCTEURS DEJERINE - 75020 PARIS",48.8540232845259,2.41205801660568,189,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,36,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10,10,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,1,5,34,17,0,0,0,9,0,5,0,2,1,0,2,0,0,0,0,11,0,11,4,0,2,5,0,0,0,1,2,5,4,1,8,2,2,3,16,0,0,5,12,0,8,0
"940",20011,"20011 - PYRÉNÉES-DAGORNO","103 RUE DES PYRENNEES - 75020 PARIS",48.8555013539889,2.40516852063917,503,209,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,5,10,4,0,0,3,0,0,10,0,0,0,3,7,0,0,0,2,4,2,12,3,0,0,0,0,0,0,0,0,17,6,0,38,0,20,20,5,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,19,0,21,37,8,0,0,2,20,1,16,3,9,1,1,19,2,2,0,8,60,3,20,17,0,2,20,0,0,0,2,1,15,12,0,23,14,2,3,67,0,0,7,36,6,9,0
"941",20012,"20012 - BUZENVAL VIGNOLES","90 RUE BUZENVAL - 75020 PARIS",48.8539232760832,2.40003874927036,484,454,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,12,0,26,5,0,0,0,0,0,1,16,1,16,0,0,1,0,0,0,0,2,0,1,32,0,4,3,0,0,0,0,0,8,0,10,7,0,20,219,2,0,0,1,28,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,15,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6,1,8,0,16,19,4,0,0,0,11,6,14,7,14,0,1,14,4,4,0,1,58,4,29,24,2,4,26,0,1,0,0,0,14,5,3,17,13,1,5,70,1,0,4,31,1,12,0
"942",20013,"20013 - PLACE DE LA REUNION","106 RUE ALEXANDRE DUMAS - 75020 PARIS",48.8553551399868,2.39972858968972,490,204,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,1,12,8,6,0,0,0,0,4,4,0,0,0,0,2,10,0,0,0,3,0,3,5,0,0,0,0,0,0,3,0,4,0,0,32,1,1,46,13,0,0,1,18,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,5,0,15,3,10,19,21,0,0,1,11,5,16,4,9,0,1,12,3,2,0,1,69,2,39,18,0,3,11,0,3,0,2,0,12,11,0,22,11,3,8,81,0,0,5,34,1,5,0
"943",20014,"20014 - CHARONNE - ALEXANDRE DUMAS","142 BD CHARONNE - 75020 PARIS",48.85599402,2.39490886,562,484,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,60,0,1,77,2,0,0,0,0,5,67,20,4,0,0,0,3,10,0,3,4,0,1,1,0,3,3,0,0,0,6,0,4,0,0,121,3,0,12,0,0,0,20,6,4,7,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,3,0,0,0,0,10,0,22,0,7,39,7,0,0,0,10,3,43,7,19,0,1,13,4,8,0,2,66,2,30,15,0,6,22,0,0,0,5,2,10,7,0,21,14,0,4,87,1,0,4,26,3,12,0
"944",20015,"20015 - BAGNOLET-ORTEAUX","44 BIS RUE DE BAGNOLET - 75020 PARIS",48.8571433920909,2.398472,992,371,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,4,0,41,1,3,39,4,0,0,0,0,0,18,0,11,0,0,8,1,9,0,0,11,3,10,14,0,9,0,1,0,0,0,3,19,4,0,33,9,0,41,4,0,0,11,13,1,11,0,0,0,0,1,0,0,0,0,0,6,0,0,1,3,2,1,2,2,0,0,0,1,1,0,2,0,1,1,0,0,1,5,0,0,0,0,0,0,16,0,65,2,32,62,23,0,0,0,18,2,23,9,28,0,2,28,8,6,0,4,82,4,76,21,2,17,37,1,2,0,1,3,32,16,0,43,49,0,8,131,1,0,18,57,8,25,0
"945",20016,"20016 - PYRENEES VITRUVE","114 BIS RUE DES PYRENEES - 75020 PARIS",48.857129400355,2.40442562517696,919,1348,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,20,0,0,0,0,0,0,5,0,14,16,12,45,1,0,0,0,0,0,18,1,4,0,0,17,3,2,0,0,5,10,125,24,0,1,1,0,20,0,0,0,825,10,0,52,6,10,14,3,11,0,1,51,0,8,0,0,1,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,1,0,0,1,0,1,0,4,5,1,0,0,0,1,0,14,1,48,4,37,48,20,0,0,2,14,0,16,11,14,0,2,29,4,4,0,10,114,8,69,43,2,10,29,1,6,0,7,4,21,16,2,40,37,1,12,103,2,0,8,58,3,15,0
"946",20017,"20017 - RUE SAINT BLAISE","69 RUE SAINT BLAISE - 75020 PARIS",48.8569749400317,2.40884245740696,546,216,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,8,50,8,0,0,0,0,0,14,1,0,0,1,1,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,1,10,0,0,60,4,10,0,8,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,3,0,23,2,16,69,28,0,0,0,33,0,19,2,11,0,3,16,0,1,0,0,31,0,29,11,2,6,17,2,3,0,1,1,17,6,0,16,34,2,3,59,0,0,3,36,8,12,0
"947",20018,"20018 - HARPIGNIES","2 RUE HARPIGNIES- 75020 PARIS",48.8586216693501,2.40994255387768,316,391,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,4,2,2,0,0,0,0,20,19,0,1,0,0,0,0,0,0,0,2,0,1,0,200,0,0,0,0,0,0,0,4,0,0,36,0,0,7,0,0,0,65,6,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,8,7,23,13,0,0,1,14,1,14,0,6,0,0,5,0,1,1,2,50,0,18,3,2,2,10,0,1,0,0,0,10,0,1,11,8,0,4,22,0,0,19,31,1,7,0
"948",20019,"20019 - MAQUIS DU VERCORS - PORTE DES LILAS","PLACE DU MARQUIS DU VERCORS - 75020 PARIS",48.877336,2.408573,91,1653,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,43,0,0,0,0,400,20,45,0,10,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,20,1010,10,0,70,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,12,5,0,0,1,3,1,10,1,2,0,0,2,0,0,0,0,6,0,7,0,0,1,4,0,0,0,0,0,0,1,3,4,0,2,0,9,0,0,1,4,0,1,0
"949",20020,"20020 - PYRENEES RENOUVIER","183 RUE DES PYRENEES - 75020 PARIS",48.8609593322922,2.40042185204211,671,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,3,0,42,1,8,33,0,0,0,0,0,1,10,10,0,0,0,3,0,1,3,1,1,1,3,13,0,6,0,0,0,0,3,0,17,4,20,67,30,0,3,2,0,0,0,102,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,3,1,23,6,20,31,8,0,0,0,1,1,10,6,20,0,0,29,4,3,1,5,95,7,55,16,2,7,34,13,4,0,4,1,24,7,4,23,29,1,7,96,0,0,7,30,2,14,0
"950",20021,"20021 - PRAIRIE L INDRE","2 RUE DE L'INDRE - 75020 PARIS",48.8627264627457,2.40335131100078,800,425,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,1,18,12,0,0,0,0,0,3,7,13,50,0,0,9,1,0,0,1,54,1,20,14,0,0,1,0,0,0,0,23,16,0,1,43,20,20,53,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,36,1,41,3,16,35,10,0,0,0,7,2,11,11,14,0,1,30,9,5,2,5,95,2,63,27,2,6,37,0,1,1,4,5,34,7,2,40,30,2,11,112,0,0,6,39,3,13,0
"951",20022,"20022 - PORTE DE BAGNOLET","1 RUE GEO CHAVEZ - 75020 PARIS",48.86508,2.40799,519,270,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,12,0,1,35,1,0,0,0,20,0,52,3,4,0,0,1,0,3,0,2,16,0,5,13,0,3,1,0,0,24,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,21,2,13,38,8,0,0,0,3,2,20,5,9,0,1,13,7,4,0,8,71,1,30,16,5,3,27,0,0,4,2,1,27,6,0,21,14,0,3,57,1,0,5,30,0,18,0
"952",20023,"20023 - PELLEPORT BELGRAND","44 RUE PELLEPORT - 75020 PARIS",48.8650008184765,2.40398083637749,803,924,0,0,0,0,0,0,0,0,0,9,0,0,0,0,40,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,23,0,49,500,0,0,0,0,0,21,6,7,0,1,7,0,4,3,3,6,31,13,5,0,1,1,0,0,0,4,20,19,5,0,7,22,0,26,0,0,0,6,19,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,1,0,9,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,22,5,11,41,14,0,0,0,8,0,21,10,25,0,2,31,1,10,1,3,92,10,55,21,5,9,41,0,2,1,4,1,40,21,1,46,50,0,5,97,0,0,6,33,5,18,0
"953",20024,"20024 - GAMBETTA - PÈRE LACHAISE","11 RUE MALTE BRUN - 75020 PARIS",48.8642956961659,2.39822866728204,559,417,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6,0,0,46,0,0,0,0,10,3,89,3,0,0,0,10,0,26,0,0,6,14,1,16,0,0,0,0,0,0,0,0,8,2,20,4,11,0,0,100,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,13,0,14,27,4,0,0,0,4,2,28,5,9,0,0,22,2,5,0,2,77,5,36,9,2,5,34,0,0,0,3,1,28,4,1,15,42,3,1,82,0,0,3,26,2,19,0
"954",20025,"20025 - GAMBETTA GATINES","13 RUE DES GATINES - 75020 PARIS",48.8653941647232,2.39781447530757,578,443,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,67,0,0,0,0,0,9,63,0,0,0,0,0,0,28,0,0,4,0,32,0,0,3,0,0,0,0,4,0,15,0,20,6,7,0,71,32,0,0,1,10,1,33,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,12,59,5,0,0,1,0,2,30,2,13,0,0,15,2,6,0,4,70,4,38,13,0,4,33,0,1,0,6,1,27,12,1,16,31,0,5,80,1,0,1,41,3,13,0
"955",20026,"20026 - PELLEPORT","121 AVENUE GAMBETTA - 75020 PARIS",48.8679251540267,2.40097662354654,1844,1525,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,76,0,176,1,36,157,87,0,0,0,0,13,55,10,3,0,20,3,3,10,0,0,6,3,40,4,0,7,2,0,0,10,0,2,61,22,0,105,30,20,10,10,0,0,6,2,1,516,0,0,1,1,0,0,0,0,0,0,8,0,0,0,15,0,1,1,15,0,0,0,0,1,1,1,1,1,0,0,0,2,6,2,0,0,0,0,0,80,0,232,10,114,122,73,0,0,2,13,8,41,18,44,0,3,44,12,11,0,14,162,5,116,35,6,22,65,0,11,3,6,11,63,34,0,62,82,2,8,153,0,0,10,49,5,36,0
