"P1";"P2";"P3";"P4";"time"
0,243650173411865;0,62269299950406;0,651240424627722;0,278302693209016;2017-03-10 06:20:00
0,253424435199487;0,618630619242704;0,643018226032442;0,275862766361176;2017-03-10 06:40:00
0,25935086074159;0,592852145043966;0,632544784157279;0,265849483872376;2017-03-10 07:00:00
0,269447568473611;0,569645383256164;0,617514068494565;0,265901856068834;2017-03-10 07:20:00
0,29678018766681;0,530146079655993;0,600380690010122;0,262160218589157;2017-03-10 07:40:00
0,327194459972187;0,473421492763857;0,594950609699528;0,248586260037518;2017-03-10 08:00:00
0,386057032772071;0,379084041860975;0,574167339135395;0,223688924799951;2017-03-10 08:20:00
0,428267860501579;0,302359609784125;0,550857962777843;0,198824630895416;2017-03-10 08:40:00
0,530523147446969;0,249493526303603;0,548628854237893;0,187662589165992;2017-03-10 09:00:00
0,619268512886093;0,236707983411764;0,55787784348745;0,176216873338802;2017-03-10 09:20:00
0,650306887424815;0,222724431727669;0,573467887122642;0,189726070200456;2017-03-10 09:40:00
0,669237053805545;0,2144086202429;0,585527350761517;0,182350686475467;2017-03-10 10:00:00
0,671815399528815;0,231970707263694;0,589696830933529;0,19029441636874;2017-03-10 10:20:00
0,683064199383114;0,219344122950033;0,598689383260324;0,187200448975356;2017-03-10 10:40:00
0,680921362253708;0,219679487218408;0,58425434273437;0,191503044144753;2017-03-10 11:00:00
0,669873014425733;0,217904228975088;0,593598560228257;0,185226310369355;2017-03-10 11:20:00
0,663043572740099;0,231340773821405;0,589771901492038;0,190218043164956;2017-03-10 11:40:00
0,650853143394314;0,225117340469812;0,598746541778574;0,187028993498888;2017-03-10 12:00:00
0,645430875575408;0,226332922010664;0,600284202945152;0,179872171337838;2017-03-10 12:20:00
0,618352598291876;0,238733297032057;0,584967027941636;0,18605668308651;2017-03-10 12:40:00
0,635195033673067;0,243221265601435;0,601360208480657;0,173189130785407;2017-03-10 13:00:00
0,636461349447288;0,251204539000352;0,60732598668594;0,175505453626622;2017-03-10 13:20:00
0,638040341042432;0,244048650595883;0,602783994159164;0,165508901844132;2017-03-10 13:40:00
0,655484330364413;0,243046111986265;0,60453237451388;0,172286960314021;2017-03-10 14:00:00
0,659699780253509;0,239814867010435;0,616376944223753;0,170767102389304;2017-03-10 14:20:00
0,651923813520029;0,245443149151484;0,617203228802677;0,16961599574441;2017-03-10 14:40:00
0,658691542330757;0,247652435664614;0,620477986747531;0,164724343115256;2017-03-10 15:00:00
0,646735305181061;0,253359434432716;0,610407484368686;0,161179277943723;2017-03-10 15:20:00
0,650174832403523;0,258022056918807;0,626590969047408;0,164986266773644;2017-03-10 15:40:00
0,637416326574265;0,261644130625444;0,605722565190865;0,16415688808518;2017-03-10 16:00:00
0,617138172803963;0,250384855128371;0,621082178584759;0,163632593903483;2017-03-10 16:20:00
0,619421160184736;0,267286584299895;0,611731286762445;0,150924087739251;2017-03-10 16:40:00
0,588172161422401;0,270393401872675;0,613052605433879;0,162401487566538;2017-03-10 17:00:00
0,558466240514337;0,27226584475186;0,604986889701121;0,16474954398035;2017-03-10 17:20:00
0,536248394453377;0,282688074841569;0,608331446870028;0,160430862681728;2017-03-10 17:40:00
0,495397429017415;0,302664886729382;0,608037970608407;0,160884774961185;2017-03-10 18:00:00
0,441472842149123;0,325509109431362;0,619348158139126;0,166296960681079;2017-03-10 18:20:00
0,401105247585869;0,34119808369881;0,632273320111782;0,168508917894998;2017-03-10 18:40:00
0,353861011583279;0,373736015462353;0,63082286097722;0,168186752482592;2017-03-10 19:00:00
0,33738702736819;0,410721804539428;0,651009765394081;0,162789868640756;2017-03-10 19:20:00
0,309588955701261;0,443304797196366;0,67132266910904;0,175652807285182;2017-03-10 19:40:00
0,290457817419118;0,476269625095519;0,681531750489622;0,183159268082428;2017-03-10 20:00:00
0,292996783718684;0,497793860178949;0,6907084777486;0,178714597241411;2017-03-10 20:20:00
0,274181987588235;0,51490738777818;0,705298892865755;0,192430968152456;2017-03-10 20:40:00
0,273457141923989;0,537236853112397;0,720002643918523;0,195613816521945;2017-03-10 21:00:00
0,268130508980686;0,551004607135847;0,718390535750399;0,202161676444221;2017-03-10 21:20:00
0,254929524611056;0,56778956405601;0,716844055767805;0,205041649489085;2017-03-10 21:40:00
0,25416649745068;0,580796092659709;0,724701199612766;0,198188698055889;2017-03-10 22:00:00
0,251569056651268;0,575816746545463;0,718257898665038;0,19353992047523;2017-03-10 22:20:00
0,249074868405198;0,603985387593559;0,723412753222813;0,199769231012162;2017-03-10 22:40:00
0,235503523150054;0,613057093240628;0,714624470286154;0,188726812237834;2017-03-10 23:00:00
0,233132069806576;0,617339801758813;0,701555394971007;0,202405891433663;2017-03-10 23:20:00
0,230444481070748;0,643031773632856;0,704876610669142;0,201706558389705;2017-03-10 23:40:00
0,230507577676543;0,650553534387241;0,699833431469636;0,208635570301854;2017-03-11 00:00:00
0,219302625801978;0,655568942504583;0,695983499646334;0,213790455270769;2017-03-11 00:20:00
0,217453213221255;0,663028856476122;0,694705490894753;0,219871503157648;2017-03-11 00:40:00
0,216896664801606;0,670809645651231;0,676342405835699;0,226271209920981;2017-03-11 01:00:00
0,214247533091631;0,669193156728704;0,673997599430282;0,239039828784608;2017-03-11 01:20:00
0,215034119041291;0,674192288827468;0,671813953013025;0,249687870797459;2017-03-11 01:40:00
0,219219802771344;0,672328470506155;0,664004444260411;0,252537907265709;2017-03-11 02:00:00
0,21372880277116;0,672741342840282;0,661228656151129;0,259362227339887;2017-03-11 02:20:00
0,214776340670059;0,675740708242361;0,660562236190254;0,262032299844427;2017-03-11 02:40:00
0,203711017417108;0,666149964753408;0,65384841396441;0,26636261339959;2017-03-11 03:00:00
0,208888384319683;0,679252611493976;0,636201416493946;0,268093439756087;2017-03-11 03:20:00
0,211111340051497;0,675858551309857;0,640703231185965;0,281623334575672;2017-03-11 03:40:00
0,209300686741877;0,680365393607533;0,637398604399827;0,288672496390786;2017-03-11 04:00:00
0,214020513481249;0,677723323718773;0,629395269953401;0,298002180301088;2017-03-11 04:20:00
0,215300929657372;0,673929087279853;0,635834222068732;0,294197259988035;2017-03-11 04:40:00
0,21303505864423;0,681784714099628;0,629491454327463;0,302244376284787;2017-03-11 05:00:00
0,215765790491869;0,664050176693967;0,640369706461437;0,286030662584721;2017-03-11 05:20:00
0,218396771294321;0,657136340732408;0,65082939255088;0,273653560967483;2017-03-11 05:40:00
0,218923576937897;0,658192589655513;0,645209128713283;0,272906015450911;2017-03-11 06:00:00
0,223888376260124;0,643757142183649;0,646550479456727;0,27163760917125;2017-03-11 06:20:00
0,22435239951539;0,644008154814459;0,645152576729629;0,264310516028637;2017-03-11 06:40:00
0,232058712162861;0,619707195717523;0,64692614026842;0,268070587034495;2017-03-11 07:00:00
0,237409467910452;0,599287390091922;0,620702467693834;0,266100566438298;2017-03-11 07:20:00
0,258273739708755;0,569616067022086;0,615364175838829;0,245658356915492;2017-03-11 07:40:00
0,297775515459465;0,517318678231849;0,601513037923448;0,249319000252515;2017-03-11 08:00:00
0,321600031184583;0,445716773089425;0,58609646229425;0,216761609665841;2017-03-11 08:20:00
0,392854069686988;0,368881380106016;0,564093491242743;0,194154129969528;2017-03-11 08:40:00
0,474189949549234;0,337846783878038;0,577652223396218;0,191222245010601;2017-03-11 09:00:00
0,532409656942549;0,312445129567894;0,598527646176804;0,187125175769738;2017-03-11 09:20:00
0,569393519343743;0,293899242364664;0,597717533027312;0,185417125249277;2017-03-11 09:40:00
0,56715998159853;0,283136708383817;0,617529957875653;0,185506876253669;2017-03-11 10:00:00
0,592310144456624;0,275656163027019;0,622555714110622;0,184358720775601;2017-03-11 10:20:00
0,593834719949658;0,268505130766845;0,619363533187542;0,179216293110868;2017-03-11 10:40:00
0,589479343689314;0,273717345610806;0,627860710297877;0,1817637539642;2017-03-11 11:00:00
0,596667452478902;0,261809489057418;0,613306307400507;0,183331082968152;2017-03-11 11:20:00
0,578945270156909;0,275947189368222;0,62308388610199;0,182298736073466;2017-03-11 11:40:00
0,572212801920957;0,250237354674273;0,614314841645161;0,179130681001933;2017-03-11 12:00:00
0,55887122839846;0,264781140434344;0,625515626868255;0,168815386801571;2017-03-11 12:20:00
0,539250037046616;0,2704346724884;0,627919672527137;0,164624152045997;2017-03-11 12:40:00
0,548128755770441;0,284564909145129;0,644383931548149;0,168054155184598;2017-03-11 13:00:00
0,555823186004867;0,267380556898418;0,645804769886954;0,156568952983907;2017-03-11 13:20:00
0,563254011291316;0,265989485691688;0,642698967863759;0,15158302829012;2017-03-11 13:40:00
0,551682149018962;0,270848440047754;0,646158323292545;0,160226255216823;2017-03-11 14:00:00
0,598774496023478;0,257884833418836;0,650942748327988;0,142526880431773;2017-03-11 14:20:00
0,566519004205792;0,274841857399501;0,650387568354839;0,144254509661078;2017-03-11 14:40:00
0,570570577809198;0,258395400880076;0,653690898233972;0,139710557835535;2017-03-11 15:00:00
0,57502370255868;0,280222550438912;0,662286344625931;0,132477118811251;2017-03-11 15:20:00
0,569361530829782;0,278087897507812;0,672557475198098;0,137827032448283;2017-03-11 15:40:00
0,538126858350145;0,279308239686084;0,664266050676002;0,13128564230517;2017-03-11 16:00:00
0,540425135867071;0,280546965287412;0,667281056228369;0,132386701294014;2017-03-11 16:20:00
0,520106960485828;0,292020437864637;0,658852782855989;0,132856227004004;2017-03-11 16:40:00
0,496719885361374;0,28806155368588;0,667814258157189;0,127902925055828;2017-03-11 17:00:00
0,472541619237741;0,306866033114922;0,678895132977804;0,124903697068644;2017-03-11 17:20:00
0,429970817371696;0,32471152772017;0,667244812125607;0,130751275996633;2017-03-11 17:40:00
0,406998859644648;0,345775084292156;0,674243754908909;0,127628099537338;2017-03-11 18:00:00
0,362570238778213;0,351493511139116;0,676244992723035;0,124962680642978;2017-03-11 18:20:00
0,339269363523209;0,395518970191665;0,683929735209117;0,135259387872413;2017-03-11 18:40:00
0,30871603818427;0,42049144351639;0,701319442453825;0,131781058399968;2017-03-11 19:00:00
0,28060505482372;0,445384283365103;0,704600895770204;0,144354075660321;2017-03-11 19:20:00
0,279605355191521;0,464485129587665;0,718836149838519;0,146673236825897;2017-03-11 19:40:00
0,2796427072264;0,487704319793084;0,723862596620055;0,15635652825951;2017-03-11 20:00:00
0,267898958558929;0,502046544651173;0,737677871517184;0,155728939444812;2017-03-11 20:20:00
0,283297582592977;0,504154555770778;0,745367904969171;0,164831713563846;2017-03-11 20:40:00
0,272870073335471;0,515811230738771;0,74382353481402;0,168860935397732;2017-03-11 21:00:00
0,279663112113906;0,533234565894429;0,756752989773796;0,171917668354445;2017-03-11 21:20:00
0,283255362467317;0,534611744506473;0,760488850127613;0,169533514030736;2017-03-11 21:40:00
0,280739423917748;0,526005725094489;0,769479682335873;0,162258446453371;2017-03-11 22:00:00
0,274958631993414;0,5443182953057;0,762082978191966;0,166878462010217;2017-03-11 22:20:00
0,281801049437164;0,546594685335067;0,770415816150111;0,161169361359529;2017-03-11 22:40:00
0,27497224086051;0,551562166414708;0,765202857420025;0,166518414947988;2017-03-11 23:00:00
0,273139012849566;0,563591131615015;0,762488498575458;0,164029776650638;2017-03-11 23:20:00
0,260644355888026;0,569406574995639;0,763882868970682;0,160136201061181;2017-03-11 23:40:00
0,262755137700563;0,575729066714287;0,770378437022961;0,161797928210363;2017-03-12 00:00:00
0,264789371829745;0,573983069408382;0,765593848667531;0,161677580840893;2017-03-12 00:20:00
0,260233326339396;0,58249830004442;0,766712348053002;0,158661773105555;2017-03-12 00:40:00
0,256807713659226;0,593614246394604;0,764801279343216;0,15867237417882;2017-03-12 01:00:00
0,259002230435641;0,591892370108276;0,762718079911171;0,161390849521303;2017-03-12 01:20:00
0,255334108514502;0,603253470493222;0,752264171577968;0,159297245958628;2017-03-12 01:40:00
0,256686755098602;0,591115437760205;0,752559348008984;0,158409581244678;2017-03-12 02:00:00
0,254214178072627;0,606385954148286;0,75615263506217;0,159795629505584;2017-03-12 02:20:00
0,258675639330988;0,611062429193434;0,752006678549484;0,161532995784397;2017-03-12 02:40:00
0,25369476259377;0,580191100802968;0,741151278191074;0,165640048447692;2017-03-12 03:00:00
0,242924111380335;0,593139249001126;0,73643203092461;0,154483718027946;2017-03-12 03:20:00
0,258781835960111;0,619999711421411;0,751011851658164;0,166492338859979;2017-03-12 03:40:00
0,257141623433499;0,625946736628756;0,751220043233148;0,165440290910297;2017-03-12 04:00:00
0,250618658457997;0,629442558127336;0,749441802028213;0,167433293468141;2017-03-12 04:20:00
0,255239687482131;0,628648828394035;0,751011067423339;0,166781357692079;2017-03-12 04:40:00
0,256787786559269;0,623641150611512;0,744720304537758;0,167719329147206;2017-03-12 05:00:00
0,251384295407048;0,630273907091346;0,752914409050694;0,170151218907921;2017-03-12 05:20:00
0,265611798054086;0,627604092521121;0,748669869544165;0,167492713105297;2017-03-12 05:40:00
0,251956395199088;0,634987569145401;0,7478155579248;0,169129280337903;2017-03-12 06:00:00
0,259542012813055;0,627610153530954;0,750005745430666;0,167574738393417;2017-03-12 06:20:00
0,264762980356322;0,624159269853712;0,746850052089142;0,165137300690072;2017-03-12 06:40:00
0,260030717021755;0,616738096886367;0,742182353606826;0,168004622806336;2017-03-12 07:00:00
0,263188315044076;0,616399462933403;0,747986707701064;0,163593964443561;2017-03-12 07:20:00
0,274094084919115;0,611109155252931;0,741755796212101;0,164003942047921;2017-03-12 07:40:00
0,265518462927265;0,586206780052953;0,73600731018224;0,164757971636727;2017-03-12 08:00:00
0,279301769038432;0,578171968032332;0,742635325297011;0,161404049913492;2017-03-12 08:20:00
0,285983313262354;0,557840734384684;0,728851881454483;0,162258164186931;2017-03-12 08:40:00
0,287397693912717;0,545393052506269;0,729662749277179;0,155451932034858;2017-03-12 09:00:00
0,306743752150481;0,532697042427325;0,732778493888275;0,156083375137817;2017-03-12 09:20:00
0,304489913372025;0,508220254282016;0,724559634263402;0,151291270917047;2017-03-12 09:40:00
0,328259990992589;0,482737145277184;0,726480736145896;0,145801596471542;2017-03-12 10:00:00
0,324834143175039;0,48261821967567;0,731297051364165;0,148145324816739;2017-03-12 10:20:00
0,338904054780498;0,454310114202677;0,712428731872035;0,139527648855288;2017-03-12 10:40:00
0,345298792319005;0,42657484007038;0,729133296091928;0,138435704284696;2017-03-12 11:00:00
0,354242539391059;0,414323527980353;0,723915986434615;0,129727669444653;2017-03-12 11:20:00
0,358919133379365;0,402577785097873;0,724335030673541;0,126568610595794;2017-03-12 11:40:00
0,358039625975414;0,396907831125076;0,730376307352743;0,129392185893607;2017-03-12 12:00:00
0,365284639812606;0,378874321236396;0,720526484700417;0,12023824177651;2017-03-12 12:20:00
0,374417598886109;0,372373223155642;0,727013509345558;0,122323123599445;2017-03-12 12:40:00
0,360691382802769;0,370308952376206;0,726366818209934;0,117178081619126;2017-03-12 13:00:00
0,382538791561005;0,368906920276741;0,725015789956142;0,116597890813798;2017-03-12 13:20:00
0,379629982188548;0,338117858202981;0,73782765086322;0,110516189585019;2017-03-12 13:40:00
0,388171725294958;0,346557290473614;0,733878054431814;0,115298909519732;2017-03-12 14:00:00
0,397297508248623;0,326006924924639;0,724161072135432;0,108104239520216;2017-03-12 14:20:00
0,401226751981868;0,297534762820006;0,733202921999831;0,107988763236893;2017-03-12 14:40:00
0,415345535703664;0,295848284900831;0,729077877738213;0,0989929249713857;2017-03-12 15:00:00
0,431072055339007;0,289977103272039;0,712734406556926;0,0991129623284803;2017-03-12 15:20:00
0,420564232271819;0,274424612105257;0,71626929202572;0,0991140719419442;2017-03-12 15:40:00
0,428832922722072;0,264526398744845;0,724999855825781;0,0976588943200248;2017-03-12 16:00:00
0,434669905372387;0,258908283993704;0,723254719714526;0,0927871936938676;2017-03-12 16:20:00
0,441552544029066;0,259921843796009;0,713356195534021;0,0964908297485501;2017-03-12 16:40:00
0,445748275856036;0,243162621651658;0,727397078249825;0,0951223843674091;2017-03-12 17:00:00
0,447961760863575;0,243150401418352;0,730570594797163;0,0929466548732442;2017-03-12 17:20:00
0,44140472677627;0,253572746097884;0,720856968699952;0,0959691519118799;2017-03-12 17:40:00
0,437501167311694;0,264647296692231;0,726517058545056;0,0963101731459193;2017-03-12 18:00:00
0,457252180858175;0,253671369278507;0,74358716173683;0,0955016133949745;2017-03-12 18:20:00
0,442395905845453;0,277751011266021;0,747344270638004;0,103267762589423;2017-03-12 18:40:00
0,448128554832546;0,266708666763868;0,755902603751977;0,101432497174851;2017-03-12 19:00:00
0,446587244348743;0,29062692638481;0,757576869731543;0,0979947378158239;2017-03-12 19:20:00
0,45032152183895;0,29332939386692;0,762357706920013;0,102176155450488;2017-03-12 19:40:00
0,44606273808748;0,292441213659299;0,777283736494104;0,101808448509091;2017-03-12 20:00:00
0,45217904420402;0,300215504738997;0,782955740198242;0,0981692444773056;2017-03-12 20:20:00
0,454094046453987;0,30266560045746;0,794033075908739;0,104011057541862;2017-03-12 20:40:00
0,4549859092126;0,309912268819748;0,794006082213039;0,0968868452961212;2017-03-12 21:00:00
0,461636886103071;0,321485915697369;0,811658366137301;0,101503253320521;2017-03-12 21:20:00
0,477803229412769;0,333569027164283;0,795863748579201;0,10255488790523;2017-03-12 21:40:00
0,461260811729599;0,3192162803689;0,810135206643432;0,0985121773426967;2017-03-12 22:00:00
0,459032599963144;0,333421295871801;0,806757406218894;0,102038441102837;2017-03-12 22:20:00
0,459132110485648;0,331446292136696;0,801561953972372;0,0950066723269382;2017-03-12 22:40:00
0,456444866930513;0,337659536469217;0,80101482006531;0,0962506004047235;2017-03-12 23:00:00
0,456604760862214;0,342590914660835;0,802508970889775;0,0945021077016157;2017-03-12 23:20:00
0,455290494403177;0,369892283709122;0,80582296828233;0,095831098090681;2017-03-12 23:40:00
